id_iklan,created_at,judul,deskripsi,merek,model,tahun,transmisi,jarak_tempuh,harga,tipe_penjual_badge,lokasi,durasi_tayang_hari,kategori_penjualan,usia_mobil,km_per_tahun,tipe_penjual,ada_garansi,deskripsi_bersih,judul_bersih
948199291,2026-09-16T16:50:10+07:00,[Km8rb] Mercedes Benz GLC300 Coupe AT 2025 Mercy Nik 2024,"Mercedes Benz GLC300 Coupe AT 2025/2024

- Engine Type: 2.0L Inline-4 Turbo with 48V Mild Hybrid
- Km 8.000 Antik (5.000 Miles)
- Warna Abu2 Metalik
- Nopol B Ganjil
- Pajak 03-2027
- Body Full Original
- Tangan 1 Dari Baru
- Reg 2025, Nik 2024
- Warranty ATPM 05-03-2028
- Warranty Ban 05-03-2027
- Free Service 05-03-2030

OTR Kredit 1.675M
Cash 1.775M Nego",Mercedes-Benz,Lainnya,2024,otomatis,7500,1675000000,Individu,Jakarta D.K.I.,6,Cepat,2,3750,Individu,Ya,mercedes benz glc300 coupe otomatis 20252024 engine type 20l inline4 turbo with 48v mild hybrid kilometer 8000 sangat terawat 5000 miles warna abu2 metalik nopol b ganjil pajak 032027 body full original tangan 1 dari baru reg 2025 nik 2024 garansi atpm 05032028 garansi ban 05032027 free service 05032030 harga jalan kredit 1675m tunai 1775m negosiasi,km8rb mercedes benz glc300 coupe otomatis 2025 mercy nik 2024
947619973,2026-09-23T10:53:09+07:00,SUZUKI SX4 SCROSS 5 AT MATIC 2017 ABU-ABU,"• FLASH SALE SPECIAL KHUSUS BULAN INI •
Jangan sampai terlewatkan Harga PROMO nya , Dijamin Nyesel !!

SUZUKI SX4 SCROSS 5 AT MATIC 2017 ABU-ABU

- Mesin 1.500 cc Bensin
- NIK 2017 , Pemakaian 2017
- Plat F Ganjil
- Warna Abu Metalik
- KM 71rb
- Pajak Panjang s/d Sep 2027
- Transmisi AT ( Halus & Responsif ) 
- STNK , BPKB ,  Faktur Lengkap
- FREE Salon Luar & Dalam
- Interior & Eksterior Bersih & Rapih
- Kaki-kaki senyap , Mesin halus , AC Dingin
- Selebihnya lihat langsung pasti suka
- Mobil siap pakai ( Istimewa )

Harga Cash Rp 144.850 jt NET / NEGO BENSIN (Pajak 09/2027)
Harga Paket Kredit Rp 134.500 jt  

Paket Kredit B
TDP 20 JT
4th - 3.985 x 47bln
5th - 3.420 & 3.485 x 59bln
Asuransi TLO

TDP 30 JT
4th - 3.698 x 47bln
5th - 3.183 & 3.215 x 59bln
Asuransi TLO

TDP 40 JT
4th - 3.413 x 47bln
5th - 2.936 & 2.966 x 59bln
Asuransi TLO

NOTE : Foto mobil masih dalam kondisi apa adanya , Terima Rapih , Bersih & Kinclong.
Harga Cash & Hitungan Kredit Sewaktu-waktu dapat berubah

Dapatkan Best Service dan Best Deal dengan Harga Terbaik
BUKTIKAN dan RASAKAN !!
- Harga terjamin murah
- Total DP bisa Request
- Proses cepat
- Melayani Test Drive

Kunjungi Showroom kami , masih banyak lagi pilihan dan tipe Mobil lain nya 

Melayani CASH , KREDIT & TUKAR TAMBAH
Untuk Konsultasi dan Simulasi kredit , silahkan hubungi kami segera 

Showroom OTO TRAC Pusat :
Bursa Serba Oto Palem Semi Lot 6
Blok A1 No 7 sd 10 Karawaci Tangerang
Sebrang Supermarket Giant Palem 

Showroom  AUTO TRAC Cabang Pusat 2 :
Bursa Mobil Bez Auto Center No.58 
Jalan IL Lago Grande , Gading Serpong

Showroom AUTO TRAC Cabang Bekasi :
Jl Boulevard Timur
BURSA MOBIL AXC SUMMARECON
Blok VA No. 03 , 05 & 06 . Bekasi Barat , Jawa Barat

Dimohon untuk konfirmasi kedatangan di karenakan untuk memastikan posisi unit ada di pusat atau di cabang , Terima Kasih",Suzuki,Sx4,2017,otomatis,72500,134500000,Individu,Jakarta D.K.I.,1,Cepat,9,8056,Dealer,Tidak,• flash sale special khusus bulan ini • jangan sampai terlewatkan harga promo nya dijamin nyesel suzuki sx4 scross 5 otomatis otomatis 2017 abuabu mesin 1500 kapasitas mesin bensin nik 2017 pemakaian 2017 plat nomor f ganjil warna abu metalik kilometer 71rb pajak panjang sd sep 2027 transmisi otomatis halus responsif stnk bpkb faktur lengkap free salon luar dalam interior eksterior bersih rapih kakikaki hening mesin halus pendingin kabin dingin selebihnya lihat langsung pasti suka mobil siap pakai istimewa harga tunai rp 144850 jt harga pas negosiasi bensin pajak 092027 harga paket kredit rp 134500 jt paket kredit b total uang muka 20 jt 4th 3985 x 47bln 5th 3420 3485 x 59bln asuransi tlo total uang muka 30 jt 4th 3698 x 47bln 5th 3183 3215 x 59bln asuransi tlo total uang muka 40 jt 4th 3413 x 47bln 5th 2936 2966 x 59bln asuransi tlo note foto mobil masih dalam kondisi apa adanya terima rapih bersih bersih harga tunai hitungan kredit sewaktuwaktu dapat berubah dapatkan best service dan best deal dengan harga terbaik buktikan dan rasakan harga terjamin murah total uang muka bisa request proses cepat melayani test drive kunjungi showroom kami masih banyak lagi pilihan dan tipe mobil lain nya melayani tunai kredit tukar tambah untuk konsultasi dan simulasi kredit silahkan hubungi kami segera showroom oto trac pusat bursa serba oto palem semi lot 6 blok a1 no 7 sd 10 karawaci tangerang sebrang supermarket giant palem showroom auto trac cabang pusat 2 bursa mobil bez auto center no58 jalan il lago grande gading serpong showroom auto trac cabang bekasi jl boulevard timur bursa mobil axc summarecon blok va no 03 05 06 bekasi barat jawa barat dimohon untuk konfirmasi kedatangan di karenakan untuk memastikan posisi unit ada di pusat atau di cabang terima kasih,suzuki sx4 scross 5 otomatis otomatis 2017 abuabu
948341533,2026-09-23T10:55:29+07:00,Km22rb mercedes benz mercy a200 sedan progressive line 2019 merah,"DIJUAL 

Mercedes Benz Mercy A200 A 200 Sedan Progressive Line W177 CBU AT Merah 
NIK 2019
PAJAK BULAN 12 (2026)
ODOMETER VERY LOW 22 RB KM


OTR Kredit 355 JT
OTR CASH 410 JT NEGO

PLAT B GANJIL ( ses ) 


Spesifikasi :
* Engine 1.332 cc 163 Hp (250 Nm) Turbo
* Drive Mode : ECO, Sport, Individual, Comfort
* 7 Speed Transmission Automatic
* Ambience Light Multi Colour
* AC Digital Dual Zone
* Cruise Control, Paddle Shift
* MID Instrument Cluster With Trackpad
* MBUX Infotainment System Integrated Apple Carplay And Android Auto With Trackpad
* Electric Black Leather Seat (L/R) With Memory Seat
* LED High Performance Headlamp With DRL
* LED Tail Light
* SRS Airbags, ABS, EBD, BA, VSC COMPLETE SAFETY CAR
* Rear Parking Camera, Parking Censor
* Kaca Film Llumar
* Kunci Cadangan, Buku Info Service, Buku Manual Tersedia


proses kredit bisa dibantu( rumah sewa dll s&k)
ktp daerah bisa (daerah tertentu)..
Terima jual-beli ,tukar tambah ( cash / kredit )
Unit tidak bekas tabrakan dan banjir (boleh cek ke bengkel resmi dulu ) . 

Minat cepat hubungi 
Regina ( call / WA )",Mercedes-Benz,Lainnya,2019,otomatis,22500,355000000,Individu,Jakarta D.K.I.,1,Cepat,7,3214,Individu,Tidak,jual mercedes benz mercy a200 a 200 sedan progressive line w177 cbu otomatis merah nik 2019 pajak bulan 12 2026 odometer very rendah 22 rb kilometer harga jalan kredit 355 jt harga jalan tunai 410 jt negosiasi plat nomor b ganjil ses spesifikasi engine 1332 kapasitas mesin 163 hp 250 nm turbo drive mode eco sport individual comfort 7 speed transmission automatic ambience light multi colour pendingin kabin digital dual zone cruise control paddle shift mid instrument cluster with trackpad mbux infotainment system integrated apple carplay and android auto with trackpad electric black leather seat lr with memory seat led high performance headlamp with drl led tail light srs airbags abs ebd ba vsc complete safety car rear parking camera parking censor kaca film llumar kunci cadangan buku info service buku manual tersedia proses kredit bisa dibantu rumah sewa dll sk ktp daerah bisa daerah tertentu terima jualbeli tukar tambah tunai kredit unit tidak bekas tabrakan dan banjir boleh cek ke bengkel resmi dulu minat cepat hubungi regina call wa,km22rb mercedes benz mercy a200 sedan progressive line 2019 merah
948341523,2026-09-23T10:52:03+07:00,[ GARANSI 5THN ] Mazda CX9 CX-9 CX 9 2.5 Skyactiv AT 2022/2023/2024,"BELI MOBIL TANPA KHAWATIR BERGARANSI 5 TAHUN!

Mazda CX9 CX-9 CX 9 2.5 Skyactiv RSE Sunroof BOSE AT Hitam Metalik NIK 2023, PAJAK BULAN 10 (2026), ODOMETER VERY LOW 20RB KM
-
Focus Motor Belanja Mobil 26 Tahun Membangun Kepercayaan.
Nikmati standar baru kepemilikan mobil bekas dengan garansi komprehensif hingga 5 TAHUN untuk 155 KOMPONEN. BERSERTIFIKAT, BERPOLIS, dan didukung layanan CUSTOMER SERVICE PERSONAL untuk pengalaman berkendara yang aman dan tanpa khawatir.
-

-UNIT 100% BEBAS TABRAK DAN BEBAS BANJIR (garansi uang kembali)
-Dokumen ABSAH
-Bonus!
Free Detailing (pembersihan) 2x (1 tahun)

-
OTR KREDIT 495 JT
OTR CASH BY CALL

DP Minim
Dp 81jt
Angs 14.817,000 x47 tlo

Dp 72jt
Angs 13.067,500 x59 tlo

Bunga Premium
Dp 92jt
Angs 13.944,500 x47 tlo

Dp 84jt
Angs 12.222,500 x59 tlo

UNTUK REQUEST DP / HITUNGAN LAIN, SILAKAN HUBUNGI KAMI

Harga kredit tertera adalah harga minimal kredit dengan tenor 4 & 5 tahun, diluar itu mengikuti harga Cash (karena kami mensubsidi refund bunga kepada anda)
-
Spesifikasi :
* Tangan Pertama Dari Baru, Pribadi
* i-Active Sense : MRCC, SCBS, BSM, LDWS, LAS, RCTA, AHB
* Electric Sunroof
* BOSE Sound System
* Engine 2.5 Skyactive-G Technology
* AC Digital Triple Zone
* Infotainment System Integrated Apple Carplay & Android Auto With Command Control
* TV RSE (Rear Seat Entertainment)
* Electric Leather Seat With Memory Seat
* Heater & Cooler Seat
* Adaptive LED Headlight With DRL
* LED Stop Lamp
* SRS Airbags ABS, VSC, EBD, BA COMPLETE SAFETY CAR
* 360 View Parking Camera, Parking Sensor, i-Stop System, TCS
* Power Back Door
* Kaca Film Iceu
* Buku Manual, Buku Service, Kunci Cadangan Tersedia


LOKASI : Bursa Otomotif Mangga Dua Square, Focus Motor, Jakarta Utara. (KIU) (MDS)",Mazda,Lainnya,2024,otomatis,17500,495000000,Individu,Jakarta D.K.I.,1,Cepat,2,8750,Dealer,Ya,beli mobil tanpa khawatir bergaransi 5 tahun mazda cx9 cx9 cx 9 25 skyactiv rse sunroof bose otomatis hitam metalik nik 2023 pajak bulan 10 2026 odometer very rendah 20rb kilometer focus motor belanja mobil 26 tahun membangun kepercayaan nikmati standar baru kepemilikan mobil bekas dengan garansi komprehensif hingga 5 tahun untuk 155 komponen bersertifikat berpolis dan didukung layanan customer service personal untuk pengalaman berkendara yang aman dan tanpa khawatir unit 100 bebas tabrak dan bebas banjir garansi uang kembali dokumen absah bonus free detailing pembersihan 2x 1 tahun harga jalan kredit 495 jt harga jalan tunai by call uang muka minim uang muka 81jt angsuran 14817000 x47 tlo uang muka 72jt angsuran 13067500 x59 tlo bunga premium uang muka 92jt angsuran 13944500 x47 tlo uang muka 84jt angsuran 12222500 x59 tlo untuk request uang muka hitungan lain silakan hubungi kami harga kredit tertera adalah harga minimal kredit dengan tenor 4 5 tahun diluar itu mengikuti harga tunai karena kami mensubsidi refund bunga kepada anda spesifikasi tangan pertama dari baru pribadi iactive sense mrcc scbs bsm ldws las rcta ahb electric sunroof bose sound system engine 25 skyactiveg technology pendingin kabin digital triple zone infotainment system integrated apple carplay android auto with command control tv rse rear seat entertainment electric leather seat with memory seat heater cooler seat adaptive led headlight with drl led stop lamp srs airbags abs vsc ebd ba complete safety car 360 view parking camera parking sensor istop system tcs power back door kaca film iceu buku manual buku service kunci cadangan tersedia lokasi bursa otomotif mangga dua square focus motor jakarta utara kiu mds,garansi 5thn mazda cx9 cx9 cx 9 25 skyactiv otomatis 202220232024
948341482,2026-09-23T10:50:34+07:00,[KM 8RB] SUZUKI JIMNY 2020! SUZUKI JIMNY 2020! SUZUKI JIMNY 2020! JIMN,"Suzuki Jimny 4wd At 2020 NIK 2020

Ivory

Odo 8rb perak  

4X4, Multifunction Steering, Multi Information Display, Dual Zone Climate Control, Stnk 1th

OTR Khusus Kredit 375Jt
OTR Cash 395jt nego",Suzuki,Jimny,2020,otomatis,7500,375000000,Individu,Jakarta D.K.I.,1,Cepat,6,1250,Individu,Tidak,suzuki jimny 4wd otomatis 2020 nik 2020 ivory odometer 8rb perak 4x4 multifunction steering multi information display dual zone climate control stnk 1th harga jalan khusus kredit 375jt harga jalan tunai 395jt negosiasi,kilometer 8rb suzuki jimny 2020 suzuki jimny 2020 suzuki jimny 2020 jimn
948341477,2026-09-23T10:50:24+07:00,KM52RB Hyundai Grand Santa Fe 2.2D XG Diesel NIK 2019 Black On Brown,"Bonus!!
-Free Towing selama 1tahun
-Lulus otospector
-Autofame siap (General Check Up) ke bengkel resmi untuk membuktikan mobil kita berkualitas
Term and Condition
.
KM 52.000 Hyundai Grand Santa Fe 2.2D XG Diesel NIK 2019 Black On Brown

Plat Genap, Black On Brown, KM 52.000, Perawatan Service Rutin, NIK 2019, Pajak Sangat Panjang Sampai Bulan 09 2027, Tipe dan Spec Tertinggi 2.2 CRD-i XG Diesel 8-Speed, Panoramic Sunroof, Fitur Sangat Lengkap Dan Komplit Sekali, LED DRL Lamp, LED Stoplamp 3D Konsep, Velg OEM R19, Driving Mode, Electronic Parking Brake, Auto Parking Brake, Electric Seats, Original Brown Leather Seats, Digital Speedometer, Auto Dimming Rearview Mirror, Tinggal Pakai.
.
.
For Cash : Rp. 375 Juta
For Credit : Rp. 340 Juta
.
3 Tahun
Tdp : Rp. 70.422.258 Juta
Angsuran : Rp. 10.786.203 Juta x 35

4 Tahun
Tdp : Rp. 72.307.419 Juta
Angsuran : Rp. 8.597.371 Juta x 47
.
.
Terima Tukar Tambah Mobil lama Anda
Harga Bisa Nego Langsung Di Tempat Sampai Deal
.
AUTOFAME MENERIMA
•Menerima Jual Beli dan Tukar Tambah
•Pembayaran bisa dengan (Cash / Kredit)
•Autofame siap (General Check Up) ke bengkel resmi untuk membuktikan mobil kita berkualitas
.
Search google : Autofame
Search waze : Autofame
.
Buka Setiap Hari: 09:00 - 18.00
(Sabtu / Minggu / Tanggal Merah tetap buka yaaa!!)
-QUALITY IS OUR PRIORITY-
.
AUTOFame Cibubur
Kota Wisata Somerset N 8 no. 5
Jalan Transyogie Km.6 Cibubur
.
AUTOFame Mangga dua square)
Bursa otomotif Mangga dua square (BOM's) Lot L18-23
Jalan Gunung Sahari No. 1 Jakarta utara",Hyundai,Santa Fe,2019,manual,52500,340000000,Individu,Jakarta D.K.I.,1,Cepat,7,7500,Dealer,Ya,bonus free towing selama 1tahun lulus otospector autofame siap general check up ke bengkel resmi untuk membuktikan mobil kita berkualitas term and condition kilometer 52000 hyundai grand santa fe 22d xg diesel nik 2019 black hidup brown plat nomor genap black hidup brown kilometer 52000 perawatan service rutin nik 2019 pajak sangat panjang sampai bulan 09 2027 tipe dan spec tertinggi 22 crdi xg diesel 8speed panoramic sunroof fitur sangat lengkap dan lengkap sekali led drl lamp led stoplamp 3d konsep velg oem r19 driving mode electronic parking brake auto parking brake electric seats original brown leather seats digital speedometer auto dimming rearview mirror tinggal pakai for tunai rp 375 juta for credit rp 340 juta 3 tahun total uang muka rp 70422258 juta angsuran rp 10786203 juta x 35 4 tahun total uang muka rp 72307419 juta angsuran rp 8597371 juta x 47 terima tukar tambah mobil lama anda harga bisa negosiasi langsung di tempat sampai deal autofame menerima •menerima jual beli dan tukar tambah •pembayaran bisa dengan tunai kredit •autofame siap general check up ke bengkel resmi untuk membuktikan mobil kita berkualitas search google autofame search waze autofame buka setiap hari 0900 1800 sabtu minggu tanggal merah tetap buka yaaa quality is our priority autofame cibubur kota wisata somerset n 8 no 5 jalan transyogie km6 cibubur autofame mangga dua square bursa otomotif mangga dua square boms lot l1823 jalan gunung sahari no 1 jakarta utara,km52rb hyundai grand santa fe 22d xg diesel nik 2019 black hidup brown
948341432,2026-09-23T10:48:40+07:00,[ODO 11RB] BMW X6 2024! BMW X6 M SPORT 2024! BMW X6 2024! BMW X6 2024!,"BMW X6 Msport 4.0i Atpm 2024 NIK 24

White on Black

Odometer 11rb mls Service Record

Panoramic Roof, Servotronic Steering, Idrive, Leather Seater, Electric Seat w/ Memory, Curtain, Power Back Door, Custom exhaust, Add on body kit PNP, 5Yrs Warranty s/d 2029

Harga OTR Kredit 1.825 & cash 1.925 nego",Bmw,Lainnya,2024,manual,12500,1825000000,Individu,Jakarta D.K.I.,1,Cepat,2,6250,Individu,Ya,bmw x6 msport 40i atpm 2024 nik 24 white hidup black odometer 11rb mls service record panoramic roof servotronic steering idrive leather seater electric seat w memory curtain power back door custom exhaust add hidup body kit pnp 5yrs garansi sd 2029 harga harga jalan kredit 1825 tunai 1925 negosiasi,odometer 11rb bmw x6 2024 bmw x6 m sport 2024 bmw x6 2024 bmw x6 2024
948341418,2026-09-23T10:48:13+07:00,[ GARANSI 5THN ] Mercedes Benz Mercy A250 A 250 AMG AT 2014/2015/2016,"BELI MOBIL TANPA KHAWATIR BERGARANSI 5 TAHUN!

Mercedes Benz Mercy A250 A 250 AMG Hatchback W176 AT Hitam Metalik NIK 2015, PAJAK BULAN 3 (2027), ODOMETER ANTIK VERY LOW 39RB KM

*BONUS 2 SET VELG*
-
Focus Motor Belanja Mobil 26 Tahun Membangun Kepercayaan.
Nikmati standar baru kepemilikan mobil bekas dengan garansi komprehensif hingga 5 TAHUN untuk 155 KOMPONEN. BERSERTIFIKAT, BERPOLIS, dan didukung layanan CUSTOMER SERVICE PERSONAL untuk pengalaman berkendara yang aman dan tanpa khawatir.

Belanja Mobil bukan hanya menjual mobil bekas. Kami jual mobil bekas dengan RASA AMAN seperti mobil baru.

5 BELANJA MOBIL PROMISE :
1. Mobil Terinspeksi 155 titik
2. ⁠TERGARANSI 5 tahun
3. ⁠Harga Transparan
4. ⁠Jaminan Trade-in/Buyback
5. ⁠After Sales yg baik (Mempunyai Customer Service Personal)

-UNIT 100% BEBAS TABRAK DAN BEBAS BANJIR (garansi uang kembali)
-Dokumen ABSAH
-BONUS! Free Detailing (pembersihan) 2x (1 tahun)
-
OTR KREDIT 260JT
OTR CASH ASK

Bunga Premium
Dp 68jt
Angs 7.139.500 x47 tlo

Dp 65jt
Angs 6.189.000 x59 tlo

UNTUK REQUEST DP / HITUNGAN LAIN, SILAKAN HUBUNGI KAMI

Harga kredit tertera adalah harga minimal kredit dengan tenor 4 & 5 tahun, diluar itu mengikuti harga Cash (karena kami mensubsidi refund bunga kepada anda)
-
Spesifikasi :
* Engine 1991 cc 211 Hp (350 Nm) Turbocharged
* Acceleration 0-100 Kph in 6.6 Secs
* 7 G-DCT Transmission
* Drive Mode : ECO, Comfort, Sport
* Paddle Shift
* AC Dual Zone With
* MID Digital
* Floating Infotainment System Multimedia With Phone Connection
* Electric Semi Bucket Seat With Memory Seat
* Bi Xenon LED Headlamp With DRL
* LED Tail Light
* SRS Airbags, EBD, ABS, BA, VSC, HSA COMPLETE SAFETY CAR
* Dual Exhaust
* Buku Integrated Service

LOKASI : Bez Auto Center, Focus Motor No. A66-A70, Curug Sangereng, Kec. Klp. Dua, Kabupaten Tangerang, Banten 15810 (ACS) (GS)",Mercedes-Benz,Amg,2016,otomatis,37500,260000000,Individu,Jakarta D.K.I.,1,Cepat,10,3750,Dealer,Ya,beli mobil tanpa khawatir bergaransi 5 tahun mercedes benz mercy a250 a 250 amg hatchback w176 otomatis hitam metalik nik 2015 pajak bulan 3 2027 odometer sangat terawat very rendah 39rb kilometer bonus 2 set velg focus motor belanja mobil 26 tahun membangun kepercayaan nikmati standar baru kepemilikan mobil bekas dengan garansi komprehensif hingga 5 tahun untuk 155 komponen bersertifikat berpolis dan didukung layanan customer service personal untuk pengalaman berkendara yang aman dan tanpa khawatir belanja mobil bukan hanya menjual mobil bekas kami jual mobil bekas dengan rasa aman seperti mobil baru 5 belanja mobil promise 1 mobil terinspeksi 155 titik 2 ⁠tergaransi 5 tahun 3 ⁠harga transparan 4 ⁠jaminan tradeinbuyback 5 ⁠after sales yang baik mempunyai customer service personal unit 100 bebas tabrak dan bebas banjir garansi uang kembali dokumen absah bonus free detailing pembersihan 2x 1 tahun harga jalan kredit 260jt harga jalan tunai ask bunga premium uang muka 68jt angsuran 7139500 x47 tlo uang muka 65jt angsuran 6189000 x59 tlo untuk request uang muka hitungan lain silakan hubungi kami harga kredit tertera adalah harga minimal kredit dengan tenor 4 5 tahun diluar itu mengikuti harga tunai karena kami mensubsidi refund bunga kepada anda spesifikasi engine 1991 kapasitas mesin 211 hp 350 nm turbocharged acceleration 0100 kph in 66 secs 7 gdct transmission drive mode eco comfort sport paddle shift pendingin kabin dual zone with mid digital floating infotainment system multimedia with phone connection electric semi bucket seat with memory seat bi xenon led headlamp with drl led tail light srs airbags ebd abs ba vsc hsa complete safety car dual exhaust buku integrated service lokasi bez auto center focus motor no a66a70 curug sangereng kec klp dua kabupaten tangerang banten 15810 acs gs,garansi 5thn mercedes benz mercy a250 a 250 amg otomatis 201420152016
948341362,2026-09-23T10:46:44+07:00,MERCEDES BENZ SLK250 2014! SLK250 2014! MERCEDES BENZ SLK250! MERCY,"SLK250 Amg 2014 NIK 2013

 Black on Black

Odometer 11rb mls record service

Convertible Hardtop,Panoramic, Harman Kardon Sound System, CGI Engine, 7Gtronic, Parktronic Sensor, Paddleshift, Jok kulit Electric Seat ,

Perfect condition                   

Harga 575 credit & 625 cash nego",Mercedes-Benz,Lainnya,2014,manual,12500,575000000,Individu,Jakarta D.K.I.,1,Cepat,12,1042,Individu,Tidak,slk250 amg 2014 nik 2013 black hidup black odometer 11rb mls record service convertible hardtoppanoramic harman kardon sound system cgi engine 7gtronic parktronic sensor paddleshift jok kulit electric seat perfect condition harga 575 credit 625 tunai negosiasi,mercedes benz slk250 2014 slk250 2014 mercedes benz slk250 mercy
948341357,2026-09-23T10:46:29+07:00,Mercedes Benz ML 400 AMG 2015 Automatic Putih,"Permisi gan, ane mau jual Mercedes Benz ML 400 AMG Tahun 2015 Automatic Putih yang sangat terawat. Spesifikasinya :

- Mercedes Benz ML 400 AMG Tahun 2015
- Transmisi Automatic (Masih Bagus)
- Warna Putih (Orisinil)
- Pajak Panjang Sampai Akhir Juni 2027
- Kilometer 90rb (Asli)
- No Malfunction
- Mobil telah dipoles oleh HANDY DETAILING
- Test Drive Atau Membawa Montir Bengkel resmi are very welcomed
- Dijamin Tidak bekas nabrak atau kebanjiran
- Dokumen-dokumen dijamin lengkap dan asli
- Semua Oli-oli sudah diganti
- Mobil telah dipoles oleh HANDY DETAILING

Harga : 269Jt Nego (Cash/Kredit/Tukar tambah)
Handy Autos 
Blok M Squre Lantai P5A (Lantai Paling Atas), Melawai Jakarta Selatan

- Harga Berlaku sama NEGO untuk CASH ataupun Credit (Bukan Jebakan Harga khusus Paket Kredit Dp minim dengan Angsuran Plus Provisi Memberatkan atau harga cash yang ternyata jauh lebih tinggi dari harga penawaran)
- Buka Setiap Hari 09.30 - 19.30",Mercedes-Benz,Amg,2015,manual,92500,269000000,Individu,Jakarta D.K.I.,1,Cepat,11,8409,Dealer,Tidak,permisi gan ane mau jual mercedes benz ml 400 amg tahun 2015 automatic putih yang sangat terawat spesifikasinya mercedes benz ml 400 amg tahun 2015 transmisi automatic masih bagus warna putih orisinil pajak panjang sampai akhir juni 2027 kilometer 90rb asli no malfunction mobil telah dipoles oleh handy detailing test drive atau membawa montir bengkel resmi are very welcomed dijamin tidak bekas nabrak atau kebanjiran dokumendokumen dijamin lengkap dan asli semua olioli sudah diganti mobil telah dipoles oleh handy detailing harga 269jt negosiasi cashkredittukar tambah handy autos blok m squre lantai p5a lantai paling atas melawai jakarta selatan harga berlaku sama negosiasi untuk tunai ataupun credit bukan jebakan harga khusus paket kredit uang muka minim dengan angsuran plus provisi memberatkan atau harga tunai yang ternyata jauh lebih tinggi dari harga penawaran buka setiap hari 0930 1930,mercedes benz ml 400 amg 2015 automatic putih
